#Position (bp)	Coverage
21.5	11.785714285714286
63.5	15.142857142857142
105.5	14.904761904761905
147.5	8.833333333333334
189.5	10.357142857142858
231.5	7.404761904761905
273.5	14.30952380952381
315.5	21.095238095238095
357.5	10.880952380952381
399.5	8.119047619047619
441.5	13.30952380952381
483.5	7.238095238095238
525.5	13.928571428571429
567.5	12.666666666666666
609.5	11.166666666666666
651.5	16.285714285714285
693.5	10.571428571428571
735.5	7.5
777.5	8.595238095238095
819.5	10.285714285714286
861.5	13.619047619047619
903.5	14.452380952380953
945.5	10.333333333333334
987.5	6.714285714285714
1029.5	10.880952380952381
1071.5	13.166666666666666
1113.5	9.214285714285714
1155.5	8.095238095238095
1197.5	11.571428571428571
1239.5	13.428571428571429
1281.5	12.404761904761905
1323.5	11.857142857142858
1365.5	13.714285714285714
1407.5	8.261904761904763
1449.5	7.595238095238095
1491.5	10.404761904761905
1533.5	16.571428571428573
1575.5	9.523809523809524
1617.5	11.333333333333334
1659.5	11.595238095238095
1701.5	13.071428571428571
1743.5	14.214285714285714
1785.5	14.238095238095237
1827.5	14.142857142857142
1869.5	14.80952380952381
1911.5	14.142857142857142
1953.5	17.166666666666668
1995.5	6.833333333333333
2037.5	13.547619047619047
2079.5	13.928571428571429
2121.5	10.976190476190476
2163.5	10.785714285714286
2205.5	12.880952380952381
2247.5	6.4523809523809526
2289.5	7.595238095238095
2331.5	9.714285714285714
2373.5	15.166666666666666
2415.5	22.61904761904762
2457.5	15.761904761904763
2499.5	11.238095238095237
2541.5	12.476190476190476
2583.5	10.476190476190476
2625.5	10.214285714285714
2667.5	12.785714285714286
2709.5	7.904761904761905
2751.5	11.380952380952381
2793.5	6.238095238095238
2835.5	11.880952380952381
2877.5	7.761904761904762
2919.5	13.30952380952381
2961.5	7.619047619047619
3003.5	9.880952380952381
3045.5	12.785714285714286
3087.5	7.0
3129.5	10.047619047619047
3171.5	13.666666666666666
3213.5	11.785714285714286
3255.5	8.714285714285714
3297.5	9.904761904761905
3339.5	9.642857142857142
3381.5	14.928571428571429
3423.5	12.19047619047619
3465.5	10.238095238095237
3507.5	11.261904761904763
3549.5	8.880952380952381
3591.5	8.80952380952381
3633.5	10.166666666666666
3675.5	9.380952380952381
3717.5	12.30952380952381
3759.5	10.261904761904763
3801.5	5.761904761904762
3843.5	13.0
3885.5	16.5
3927.5	17.857142857142858
3969.5	11.428571428571429
4011.5	8.261904761904763
4053.5	6.976190476190476
4095.5	11.595238095238095
4137.5	10.69047619047619
4179.5	7.738095238095238
4221.5	11.30952380952381
4263.5	5.476190476190476
4305.5	7.761904761904762
4347.5	17.0
4389.5	11.285714285714286
4431.5	12.571428571428571
4473.5	14.30952380952381
4515.5	10.023809523809524
4557.5	8.333333333333334
4599.5	5.238095238095238
4641.5	5.833333333333333
4683.5	9.547619047619047
4725.5	10.047619047619047
4767.5	5.904761904761905
4809.5	8.238095238095237
4851.5	12.095238095238095
4893.5	9.547619047619047
4935.5	8.452380952380953
4977.5	10.428571428571429
5019.5	11.357142857142858
5061.5	10.833333333333334
5103.5	8.30952380952381
5145.5	9.261904761904763
5187.5	12.761904761904763
5229.5	9.238095238095237
5271.5	12.285714285714286
5313.5	10.761904761904763
5355.5	11.761904761904763
5397.5	11.0
5439.5	7.690476190476191
5481.5	10.928571428571429
5523.5	8.476190476190476
5565.5	7.976190476190476
5607.5	7.738095238095238
5649.5	9.333333333333334
5691.5	7.785714285714286
5733.5	9.119047619047619
5775.5	7.666666666666667
5817.5	4.571428571428571
5859.5	11.452380952380953
5901.5	9.404761904761905
5943.5	8.142857142857142
5985.5	6.071428571428571
6027.5	10.071428571428571
6069.5	8.666666666666666
6111.5	13.571428571428571
6153.5	11.142857142857142
6195.5	9.785714285714286
6237.5	10.214285714285714
6279.5	6.714285714285714
6321.5	9.619047619047619
