#Position (bp)	Coverage
21.5	10.452380952380953
63.5	13.214285714285714
105.5	6.976190476190476
147.5	4.642857142857143
189.5	6.666666666666667
231.5	6.976190476190476
273.5	13.380952380952381
315.5	14.976190476190476
357.5	6.833333333333333
399.5	4.761904761904762
441.5	11.214285714285714
483.5	6.166666666666667
525.5	8.642857142857142
567.5	7.190476190476191
609.5	8.214285714285714
651.5	8.642857142857142
693.5	11.880952380952381
735.5	7.166666666666667
777.5	8.595238095238095
819.5	5.5476190476190474
861.5	5.928571428571429
903.5	10.523809523809524
945.5	9.047619047619047
987.5	9.928571428571429
1029.5	8.261904761904763
1071.5	10.238095238095237
1113.5	9.761904761904763
1155.5	5.428571428571429
1197.5	9.119047619047619
1239.5	13.523809523809524
1281.5	11.928571428571429
1323.5	10.619047619047619
1365.5	7.071428571428571
1407.5	7.309523809523809
1449.5	5.404761904761905
1491.5	9.285714285714286
1533.5	13.761904761904763
1575.5	10.404761904761905
1617.5	7.928571428571429
1659.5	9.952380952380953
1701.5	5.428571428571429
1743.5	10.214285714285714
1785.5	11.523809523809524
1827.5	11.928571428571429
1869.5	12.571428571428571
1911.5	11.928571428571429
1953.5	9.928571428571429
1995.5	10.023809523809524
2037.5	13.785714285714286
2079.5	8.047619047619047
2121.5	6.642857142857143
2163.5	8.714285714285714
2205.5	4.9523809523809526
2247.5	6.166666666666667
2289.5	6.928571428571429
2331.5	4.761904761904762
2373.5	9.952380952380953
2415.5	16.333333333333332
2457.5	11.0
2499.5	12.523809523809524
2541.5	18.404761904761905
2583.5	8.142857142857142
2625.5	9.928571428571429
2667.5	6.9523809523809526
2709.5	7.738095238095238
2751.5	8.642857142857142
2793.5	4.666666666666667
2835.5	10.0
2877.5	7.357142857142857
2919.5	7.428571428571429
2961.5	6.023809523809524
3003.5	9.857142857142858
3045.5	5.476190476190476
3087.5	7.809523809523809
3129.5	8.095238095238095
3171.5	7.357142857142857
3213.5	8.404761904761905
3255.5	5.571428571428571
3297.5	10.666666666666666
3339.5	12.0
3381.5	6.0
3423.5	11.142857142857142
3465.5	11.333333333333334
3507.5	8.523809523809524
3549.5	7.642857142857143
3591.5	7.4523809523809526
3633.5	8.928571428571429
3675.5	4.714285714285714
3717.5	6.095238095238095
3759.5	9.857142857142858
3801.5	8.333333333333334
3843.5	4.9523809523809526
3885.5	13.404761904761905
3927.5	12.738095238095237
3969.5	8.833333333333334
4011.5	6.904761904761905
4053.5	6.309523809523809
4095.5	7.523809523809524
4137.5	8.714285714285714
4179.5	6.738095238095238
4221.5	6.690476190476191
4263.5	3.0714285714285716
4305.5	1.5
4347.5	8.619047619047619
4389.5	7.095238095238095
4431.5	7.809523809523809
4473.5	7.285714285714286
4515.5	9.238095238095237
4557.5	12.976190476190476
4599.5	9.976190476190476
4641.5	7.5476190476190474
4683.5	10.666666666666666
4725.5	8.5
4767.5	8.285714285714286
4809.5	5.809523809523809
4851.5	5.357142857142857
4893.5	7.380952380952381
4935.5	9.285714285714286
4977.5	10.214285714285714
5019.5	8.714285714285714
5061.5	4.928571428571429
5103.5	4.428571428571429
5145.5	4.571428571428571
5187.5	9.214285714285714
5229.5	7.523809523809524
