#Position (bp)	Coverage
21.5	11.238095238095237
63.5	17.142857142857142
105.5	8.833333333333334
147.5	7.809523809523809
189.5	10.595238095238095
231.5	7.571428571428571
273.5	13.476190476190476
315.5	17.857142857142858
357.5	13.714285714285714
399.5	9.214285714285714
441.5	15.523809523809524
483.5	8.261904761904763
525.5	8.166666666666666
567.5	11.119047619047619
609.5	9.571428571428571
651.5	12.0
693.5	14.357142857142858
735.5	7.476190476190476
777.5	9.452380952380953
819.5	9.333333333333334
861.5	9.833333333333334
903.5	15.976190476190476
945.5	7.404761904761905
987.5	10.928571428571429
1029.5	11.595238095238095
1071.5	10.571428571428571
1113.5	13.428571428571429
1155.5	6.809523809523809
1197.5	8.119047619047619
1239.5	11.238095238095237
1281.5	13.952380952380953
1323.5	9.047619047619047
1365.5	12.880952380952381
1407.5	11.119047619047619
1449.5	8.214285714285714
1491.5	11.452380952380953
1533.5	16.547619047619047
1575.5	12.523809523809524
1617.5	10.357142857142858
1659.5	10.214285714285714
1701.5	10.333333333333334
1743.5	16.428571428571427
1785.5	9.666666666666666
1827.5	13.214285714285714
1869.5	16.142857142857142
1911.5	12.285714285714286
1953.5	18.30952380952381
1995.5	9.595238095238095
2037.5	13.380952380952381
2079.5	11.30952380952381
2121.5	13.19047619047619
2163.5	11.142857142857142
2205.5	13.452380952380953
2247.5	6.0
2289.5	6.666666666666667
2331.5	10.523809523809524
2373.5	15.30952380952381
2415.5	20.642857142857142
2457.5	16.11904761904762
2499.5	17.095238095238095
2541.5	16.952380952380953
2583.5	13.047619047619047
2625.5	11.0
2667.5	11.833333333333334
2709.5	10.142857142857142
2751.5	8.452380952380953
2793.5	10.595238095238095
2835.5	9.476190476190476
2877.5	13.619047619047619
2919.5	6.166666666666667
2961.5	7.261904761904762
3003.5	11.166666666666666
3045.5	7.928571428571429
3087.5	5.880952380952381
3129.5	10.619047619047619
3171.5	7.714285714285714
3213.5	8.69047619047619
3255.5	7.119047619047619
3297.5	11.761904761904763
3339.5	10.476190476190476
3381.5	12.738095238095237
3423.5	12.69047619047619
3465.5	11.238095238095237
3507.5	12.119047619047619
3549.5	7.119047619047619
3591.5	8.69047619047619
3633.5	15.476190476190476
3675.5	11.261904761904763
3717.5	8.880952380952381
3759.5	10.238095238095237
3801.5	7.285714285714286
3843.5	7.928571428571429
3885.5	15.30952380952381
3927.5	14.904761904761905
3969.5	13.69047619047619
4011.5	11.857142857142858
4053.5	8.619047619047619
4095.5	7.785714285714286
4137.5	10.523809523809524
4179.5	11.857142857142858
4221.5	9.19047619047619
4263.5	9.928571428571429
4305.5	8.095238095238095
4347.5	18.547619047619047
4389.5	12.571428571428571
4431.5	13.80952380952381
4473.5	9.928571428571429
4515.5	10.666666666666666
4557.5	13.976190476190476
4599.5	7.0476190476190474
4641.5	12.095238095238095
4683.5	7.761904761904762
4725.5	6.285714285714286
4767.5	8.80952380952381
4809.5	11.333333333333334
4851.5	9.785714285714286
4893.5	5.619047619047619
4935.5	8.30952380952381
4977.5	10.142857142857142
5019.5	10.238095238095237
5061.5	7.5
5103.5	10.142857142857142
5145.5	11.404761904761905
5187.5	14.30952380952381
5229.5	7.833333333333333
5271.5	9.976190476190476
5313.5	11.833333333333334
5355.5	13.30952380952381
5397.5	9.619047619047619
5439.5	15.476190476190476
5481.5	11.19047619047619
5523.5	4.333333333333333
5565.5	10.142857142857142
5607.5	6.880952380952381
5649.5	11.761904761904763
5691.5	8.833333333333334
5733.5	9.119047619047619
5775.5	9.928571428571429
5817.5	7.642857142857143
5859.5	10.428571428571429
5901.5	6.738095238095238
5943.5	6.5
5985.5	7.9523809523809526
6027.5	9.547619047619047
6069.5	8.238095238095237
6111.5	12.452380952380953
6153.5	11.095238095238095
6195.5	11.095238095238095
6237.5	8.357142857142858
6279.5	14.476190476190476
6321.5	10.238095238095237
6363.5	13.5
6405.5	12.80952380952381
6447.5	12.904761904761905
6489.5	12.404761904761905
6531.5	8.619047619047619
6573.5	11.714285714285714
6615.5	8.69047619047619
6657.5	7.928571428571429
6699.5	11.476190476190476
6741.5	8.642857142857142
6783.5	8.619047619047619
6825.5	12.571428571428571
6867.5	8.214285714285714
6909.5	9.666666666666666
6951.5	10.714285714285714
6993.5	9.738095238095237
7035.5	11.833333333333334
7077.5	11.80952380952381
7119.5	11.714285714285714
7161.5	17.238095238095237
7203.5	8.80952380952381
7245.5	13.404761904761905
7287.5	9.380952380952381
7329.5	9.119047619047619
7371.5	11.380952380952381
7413.5	9.904761904761905
7455.5	12.619047619047619
7497.5	12.547619047619047
7539.5	7.119047619047619
7581.5	5.642857142857143
7623.5	4.214285714285714
7665.5	9.785714285714286
7707.5	9.547619047619047
7749.5	12.166666666666666
7791.5	6.142857142857143
7833.5	9.071428571428571
7875.5	7.071428571428571
7917.5	7.619047619047619
7959.5	12.857142857142858
8001.5	9.238095238095237
8043.5	10.19047619047619
8085.5	12.5
8127.5	14.761904761904763
8169.5	11.642857142857142
8211.5	11.857142857142858
8253.5	6.238095238095238
8295.5	8.976190476190476
8337.5	7.9523809523809526
8379.5	6.190476190476191
8421.5	10.095238095238095
8463.5	7.309523809523809
8505.5	11.80952380952381
8547.5	11.333333333333334
8589.5	7.9523809523809526
8631.5	7.619047619047619
8673.5	11.476190476190476
8715.5	9.523809523809524
8757.5	13.761904761904763
8799.5	12.547619047619047
8841.5	9.119047619047619
8883.5	11.0
8925.5	11.095238095238095
8967.5	8.571428571428571
9009.5	9.428571428571429
9051.5	4.833333333333333
9093.5	4.4523809523809526
9135.5	9.642857142857142
9177.5	8.428571428571429
9219.5	11.238095238095237
9261.5	6.0476190476190474
9303.5	7.166666666666667
9345.5	9.642857142857142
9387.5	5.761904761904762
9429.5	8.785714285714286
9471.5	9.595238095238095
9513.5	13.80952380952381
9555.5	9.976190476190476
9597.5	14.047619047619047
9639.5	5.9523809523809526
9681.5	10.285714285714286
9723.5	10.976190476190476
9765.5	9.714285714285714
9807.5	9.023809523809524
9849.5	18.19047619047619
9891.5	14.428571428571429
9933.5	11.071428571428571
9975.5	8.642857142857142
10017.5	10.261904761904763
10059.5	10.952380952380953
10101.5	11.547619047619047
10143.5	4.166666666666667
10185.5	8.452380952380953
10227.5	13.857142857142858
10269.5	10.047619047619047
10311.5	5.261904761904762
10353.5	3.8333333333333335
10395.5	7.690476190476191
10437.5	7.619047619047619
10479.5	8.69047619047619
10521.5	13.142857142857142
10563.5	13.785714285714286
10605.5	13.833333333333334
10647.5	5.976190476190476
10689.5	9.119047619047619
10731.5	11.0
10773.5	9.452380952380953
10815.5	6.761904761904762
10857.5	5.5476190476190474
10899.5	15.404761904761905
10941.5	13.261904761904763
10983.5	7.380952380952381
11025.5	9.571428571428571
11067.5	8.857142857142858
11109.5	9.547619047619047
11151.5	10.80952380952381
11193.5	12.571428571428571
11235.5	4.976190476190476
11277.5	7.0
11319.5	6.071428571428571
11361.5	12.69047619047619
11403.5	9.047619047619047
11445.5	10.285714285714286
11487.5	9.30952380952381
11529.5	7.095238095238095
11571.5	11.857142857142858
11613.5	11.071428571428571
11655.5	9.976190476190476
11697.5	15.404761904761905
11739.5	8.5
11781.5	7.571428571428571
11823.5	13.071428571428571
11865.5	9.5
11907.5	15.023809523809524
11949.5	9.452380952380953
11991.5	9.095238095238095
12033.5	13.095238095238095
12075.5	11.5
12117.5	10.666666666666666
12159.5	10.80952380952381
12201.5	8.547619047619047
12243.5	5.0
12285.5	3.5952380952380953
12327.5	5.4523809523809526
12369.5	7.857142857142857
12411.5	6.833333333333333
12453.5	9.166666666666666
12495.5	7.857142857142857
12537.5	10.857142857142858
12579.5	6.976190476190476
12621.5	9.5
12663.5	11.928571428571429
12705.5	9.0
12747.5	7.785714285714286
12789.5	13.166666666666666
12831.5	8.357142857142858
12873.5	12.261904761904763
12915.5	9.785714285714286
12957.5	13.619047619047619
12999.5	6.476190476190476
13041.5	2.0476190476190474
13083.5	6.5
13125.5	7.4523809523809526
13167.5	12.30952380952381
