##FastQC	0.11.5
>>Basic Statistics	pass
#Measure	Value
Filename	ANCIENT.SIM.CONT.COV-7.5.RUN-1.fq
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	3890
Sequences flagged as poor quality	0
Sequence length	30-49
%GC	37
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	33.24498714652956	34.0	33.0	34.0	32.0	34.0
2	32.850899742930594	34.0	33.0	34.0	32.0	34.0
3	32.78740359897172	34.0	33.0	34.0	32.0	34.0
4	32.768637532133674	34.0	33.0	34.0	32.0	34.0
5	32.9133676092545	34.0	33.0	34.0	32.0	34.0
6	36.35321336760926	38.0	37.0	38.0	33.0	38.0
7	36.602827763496144	38.0	38.0	38.0	34.0	38.0
8	36.673264781491	38.0	38.0	38.0	35.0	38.0
9	36.911568123393316	38.0	38.0	38.0	36.0	38.0
10	36.8853470437018	38.0	38.0	38.0	36.0	38.0
11	36.77814910025707	38.0	38.0	38.0	35.0	38.0
12	36.87120822622108	38.0	38.0	38.0	36.0	38.0
13	36.810796915167096	38.0	38.0	38.0	35.0	38.0
14	36.84241645244216	38.0	38.0	38.0	36.0	38.0
15	36.810796915167096	38.0	38.0	38.0	36.0	38.0
16	36.77172236503856	38.0	38.0	38.0	36.0	38.0
17	36.76272493573265	38.0	38.0	38.0	35.0	38.0
18	36.82750642673522	38.0	38.0	38.0	36.0	38.0
19	36.915167095115685	38.0	38.0	38.0	36.0	38.0
20	36.8305912596401	38.0	38.0	38.0	36.0	38.0
21	36.71259640102828	38.0	38.0	38.0	36.0	38.0
22	36.80925449871465	38.0	38.0	38.0	36.0	38.0
23	36.82853470437018	38.0	38.0	38.0	36.0	38.0
24	36.752956298200516	38.0	38.0	38.0	35.0	38.0
25	36.7853470437018	38.0	38.0	38.0	36.0	38.0
26	36.800257069408744	38.0	38.0	38.0	36.0	38.0
27	36.660411311053984	38.0	38.0	38.0	35.0	38.0
28	36.72339331619537	38.0	38.0	38.0	35.0	38.0
29	36.72082262210797	38.0	38.0	38.0	35.0	38.0
30	36.85912596401028	38.0	38.0	38.0	36.0	38.0
31	36.81118881118881	38.0	38.0	38.0	35.0	38.0
32	36.84831871345029	38.0	38.0	38.0	35.0	38.0
33	36.82408660351827	38.0	38.0	38.0	35.0	38.0
34	36.98781838316722	38.0	38.0	38.0	36.0	38.0
35	36.75845410628019	38.0	38.0	38.0	35.0	38.0
36	36.781942078364565	38.0	38.0	38.0	35.0	38.0
37	36.89636752136752	38.0	38.0	38.0	36.0	38.0
38	36.850260416666664	38.0	38.0	38.0	35.0	38.0
39	36.53514376996805	38.0	38.0	38.0	34.0	38.0
40	36.70075757575758	38.0	38.0	38.0	35.0	38.0
41	37.2700228832952	38.0	38.0	38.0	36.0	38.0
42	36.91842105263158	38.0	38.0	38.0	36.0	38.0
43	36.52861952861953	38.0	38.0	38.0	33.0	38.0
44	36.426008968609864	38.0	38.0	38.0	34.0	38.0
45	36.35220125786164	38.0	38.0	38.0	33.0	38.0
46	37.32710280373832	38.0	38.0	38.0	37.0	38.0
47	37.44927536231884	NaN	NaN	NaN	NaN	NaN
48	36.857142857142854	NaN	NaN	NaN	NaN	NaN
49	37.38095238095238	NaN	NaN	NaN	NaN	NaN
>>END_MODULE
>>Per tile sequence quality	fail
#Tile	Base	Mean
9	1	0.6195372750642676
9	2	0.26735218508997605
9	3	1.102827763496144
9	4	1.2262210796915198
9	5	1.0822622107969124
9	6	1.3881748071979416
9	7	1.632390745501283
9	8	-1.6735218508997463
9	9	0.9717223650385591
9	10	0.18251928020565344
9	11	0.9845758354755816
9	12	1.467866323907458
9	13	1.133676092544988
9	14	0.1182519280205625
9	15	1.264781491002573
9	16	1.2416452442159382
9	17	1.5141388174807204
9	18	1.233933161953729
9	19	1.0565552699228817
9	20	1.0822622107969124
9	21	1.465295629820048
9	22	1.4524421593830326
9	23	1.3187660668380445
9	24	1.398457583547561
9	25	1.4550128534704356
9	26	0.9537275064267376
9	27	1.2262210796915198
9	28	1.6169665809768645
9	29	1.6401028277634992
9	30	0.9922879177377908
9	31	7.354755784061698
9	32	12.519280205655527
9	33	17.874035989717225
9	34	20.6426735218509
9	35	24.74293059125964
9	36	27.321336760925448
9	37	29.455012853470436
9	38	30.046272493573266
9	39	32.37789203084833
9	40	-4.979434447300771
9	41	-4.447300771208226
9	42	-3.6298200514138816
9	43	-3.102827763496144
9	44	-2.2210796915167097
9	45	-1.3907455012853471
9	46	-0.6838046272493573
9	47	-0.48586118251928023
9	48	-0.1953727506426735
15	1	-0.3804627249357324
15	2	-14.732647814910024
15	3	1.102827763496144
15	4	0.22622107969151983
15	5	1.0822622107969124
15	6	-10.611825192802058
15	7	1.632390745501283
15	8	1.3264781491002537
15	9	0.9717223650385591
15	10	1.1825192802056534
15	11	0.9845758354755816
15	12	1.467866323907458
15	13	1.133676092544988
15	14	1.1182519280205625
15	15	1.264781491002573
15	16	1.2416452442159382
15	17	1.5141388174807204
15	18	1.233933161953729
15	19	1.0565552699228817
15	20	1.0822622107969124
15	21	1.465295629820048
15	22	1.4524421593830326
15	23	0.31876606683804454
15	24	1.398457583547561
15	25	1.4550128534704356
15	26	0.9537275064267376
15	27	1.2262210796915198
15	28	1.6169665809768645
15	29	1.6401028277634992
15	30	0.9922879177377908
15	31	0.35475578406169817
15	32	-25.480719794344473
15	33	-20.125964010282775
15	34	-17.3573264781491
15	35	-13.25706940874036
15	36	-10.67866323907455
15	37	-8.544987146529563
15	38	-6.953727506426735
15	39	-5.622107969151671
15	40	-4.979434447300771
15	41	-4.447300771208226
15	42	-3.6298200514138816
15	43	-3.102827763496144
15	44	-2.2210796915167097
15	45	-1.3907455012853471
15	46	-0.6838046272493573
15	47	-0.48586118251928023
15	48	-0.1953727506426735
28	1	0.6195372750642676
28	2	0.26735218508997605
28	3	0.10282776349614409
28	4	1.2262210796915198
28	5	0.08226221079691243
28	6	1.3881748071979416
28	7	1.632390745501283
28	8	-5.673521850899746
28	9	0.9717223650385591
28	10	1.1825192802056534
28	11	0.9845758354755816
28	12	1.467866323907458
28	13	1.133676092544988
28	14	1.1182519280205625
28	15	1.264781491002573
28	16	1.2416452442159382
28	17	1.5141388174807204
28	18	1.233933161953729
28	19	-22.94344473007712
28	20	1.0822622107969124
28	21	1.465295629820048
28	22	1.4524421593830326
28	23	1.3187660668380445
28	24	1.398457583547561
28	25	1.4550128534704356
28	26	0.9537275064267376
28	27	1.2262210796915198
28	28	-1.3830334190231355
28	29	1.6401028277634992
28	30	0.9922879177377908
28	31	4.354755784061698
28	32	-25.480719794344473
28	33	-20.125964010282775
28	34	-17.3573264781491
28	35	-13.25706940874036
28	36	-10.67866323907455
28	37	-8.544987146529563
28	38	-6.953727506426735
28	39	-5.622107969151671
28	40	-4.979434447300771
28	41	-4.447300771208226
28	42	-3.6298200514138816
28	43	-3.102827763496144
28	44	-2.2210796915167097
28	45	-1.3907455012853471
28	46	-0.6838046272493573
28	47	-0.48586118251928023
28	48	-0.1953727506426735
64	1	-1.3804627249357324
64	2	1.267352185089976
64	3	1.102827763496144
64	4	0.22622107969151983
64	5	1.0822622107969124
64	6	-2.6118251928020584
64	7	1.632390745501283
64	8	1.3264781491002537
64	9	0.9717223650385591
64	10	0.18251928020565344
64	11	0.9845758354755816
64	12	1.467866323907458
64	13	1.133676092544988
64	14	1.1182519280205625
64	15	1.264781491002573
64	16	1.2416452442159382
64	17	1.5141388174807204
64	18	1.233933161953729
64	19	1.0565552699228817
64	20	1.0822622107969124
64	21	1.465295629820048
64	22	-0.5475578406169674
64	23	1.3187660668380445
64	24	1.398457583547561
64	25	1.4550128534704356
64	26	0.9537275064267376
64	27	1.2262210796915198
64	28	1.6169665809768645
64	29	1.6401028277634992
64	30	0.9922879177377908
64	31	7.354755784061698
64	32	12.519280205655527
64	33	17.874035989717225
64	34	20.6426735218509
64	35	1.7429305912596398
64	36	22.321336760925448
64	37	29.455012853470436
64	38	31.046272493573266
64	39	32.37789203084833
64	40	11.020565552699228
64	41	33.552699228791774
64	42	-3.6298200514138816
64	43	-3.102827763496144
64	44	-2.2210796915167097
64	45	-1.3907455012853471
64	46	-0.6838046272493573
64	47	-0.48586118251928023
64	48	-0.1953727506426735
138	1	-0.3804627249357324
138	2	1.267352185089976
138	3	1.102827763496144
138	4	1.2262210796915198
138	5	1.0822622107969124
138	6	1.3881748071979416
138	7	0.6323907455012829
138	8	1.3264781491002537
138	9	0.9717223650385591
138	10	1.1825192802056534
138	11	0.9845758354755816
138	12	1.467866323907458
138	13	0.13367609254498802
138	14	1.1182519280205625
138	15	1.264781491002573
138	16	1.2416452442159382
138	17	1.5141388174807204
138	18	1.233933161953729
138	19	1.0565552699228817
138	20	1.0822622107969124
138	21	1.465295629820048
138	22	1.4524421593830326
138	23	-0.6812339331619555
138	24	1.398457583547561
138	25	1.4550128534704356
138	26	0.9537275064267376
138	27	1.2262210796915198
138	28	1.6169665809768645
138	29	1.6401028277634992
138	30	0.9922879177377908
138	31	7.354755784061698
138	32	12.519280205655527
138	33	17.874035989717225
138	34	11.642673521850899
138	35	24.74293059125964
138	36	27.321336760925448
138	37	29.455012853470436
138	38	31.046272493573266
138	39	32.37789203084833
138	40	33.02056555269923
138	41	33.552699228791774
138	42	34.37017994858612
138	43	34.897172236503856
138	44	35.77892030848329
138	45	36.609254498714655
138	46	-0.6838046272493573
138	47	-0.48586118251928023
138	48	-0.1953727506426735
162	1	-1.3804627249357324
162	2	1.267352185089976
162	3	-1.897172236503856
162	4	1.2262210796915198
162	5	1.0822622107969124
162	6	1.3881748071979416
162	7	-2.367609254498717
162	8	1.3264781491002537
162	9	0.9717223650385591
162	10	1.1825192802056534
162	11	0.9845758354755816
