#Position (bp)	Coverage
21.5	10.0
63.5	10.952380952380953
105.5	11.095238095238095
147.5	5.642857142857143
189.5	7.4523809523809526
231.5	6.714285714285714
273.5	13.380952380952381
315.5	15.333333333333334
357.5	7.404761904761905
399.5	4.285714285714286
441.5	10.547619047619047
483.5	6.642857142857143
525.5	11.261904761904763
567.5	7.761904761904762
609.5	8.476190476190476
651.5	12.285714285714286
693.5	7.714285714285714
735.5	6.809523809523809
777.5	6.642857142857143
819.5	7.214285714285714
861.5	10.976190476190476
903.5	12.547619047619047
945.5	9.785714285714286
987.5	5.333333333333333
1029.5	8.214285714285714
1071.5	9.714285714285714
1113.5	6.523809523809524
1155.5	6.666666666666667
1197.5	8.30952380952381
1239.5	11.571428571428571
1281.5	11.261904761904763
1323.5	7.190476190476191
1365.5	8.833333333333334
1407.5	4.904761904761905
1449.5	6.142857142857143
1491.5	8.523809523809524
1533.5	12.428571428571429
1575.5	8.261904761904763
1617.5	8.452380952380953
1659.5	8.285714285714286
1701.5	10.071428571428571
1743.5	11.238095238095237
1785.5	11.80952380952381
1827.5	11.571428571428571
1869.5	11.047619047619047
1911.5	12.404761904761905
1953.5	13.19047619047619
1995.5	6.714285714285714
2037.5	11.19047619047619
2079.5	10.619047619047619
2121.5	7.976190476190476
2163.5	9.119047619047619
2205.5	9.119047619047619
2247.5	3.8095238095238093
2289.5	6.880952380952381
2331.5	6.9523809523809526
2373.5	7.380952380952381
2415.5	18.523809523809526
2457.5	12.666666666666666
2499.5	8.380952380952381
2541.5	10.452380952380953
2583.5	9.380952380952381
2625.5	8.69047619047619
2667.5	9.261904761904763
2709.5	4.880952380952381
2751.5	8.095238095238095
2793.5	4.976190476190476
2835.5	6.9523809523809526
2877.5	6.404761904761905
2919.5	9.69047619047619
2961.5	6.333333333333333
3003.5	7.809523809523809
3045.5	9.714285714285714
3087.5	6.309523809523809
3129.5	7.904761904761905
3171.5	11.214285714285714
3213.5	8.452380952380953
3255.5	7.0
3297.5	8.380952380952381
3339.5	8.166666666666666
3381.5	12.547619047619047
3423.5	8.547619047619047
3465.5	8.476190476190476
3507.5	8.738095238095237
3549.5	6.333333333333333
3591.5	6.071428571428571
3633.5	7.4523809523809526
3675.5	7.904761904761905
3717.5	7.309523809523809
3759.5	6.261904761904762
3801.5	5.214285714285714
3843.5	9.285714285714286
3885.5	9.904761904761905
3927.5	11.952380952380953
3969.5	9.595238095238095
4011.5	10.595238095238095
4053.5	3.9523809523809526
4095.5	7.642857142857143
4137.5	7.976190476190476
4179.5	10.19047619047619
4221.5	7.023809523809524
4263.5	6.190476190476191
4305.5	2.9761904761904763
4347.5	3.119047619047619
4389.5	10.023809523809524
4431.5	7.166666666666667
4473.5	11.285714285714286
4515.5	7.976190476190476
4557.5	7.714285714285714
4599.5	8.976190476190476
4641.5	6.309523809523809
4683.5	6.690476190476191
4725.5	13.428571428571429
4767.5	4.761904761904762
4809.5	6.714285714285714
4851.5	6.0
4893.5	8.404761904761905
4935.5	6.523809523809524
4977.5	7.714285714285714
5019.5	11.714285714285714
5061.5	8.30952380952381
5103.5	6.571428571428571
5145.5	5.404761904761905
5187.5	8.904761904761905
5229.5	5.833333333333333
5271.5	9.095238095238095
5313.5	9.0
5355.5	7.190476190476191
5397.5	6.357142857142857
5439.5	6.619047619047619
5481.5	9.357142857142858
5523.5	5.642857142857143
5565.5	5.214285714285714
5607.5	5.690476190476191
5649.5	6.809523809523809
5691.5	4.5476190476190474
5733.5	5.285714285714286
5775.5	6.9523809523809526
5817.5	4.142857142857143
5859.5	9.166666666666666
5901.5	8.023809523809524
5943.5	6.928571428571429
5985.5	5.523809523809524
6027.5	7.904761904761905
6069.5	7.0476190476190474
6111.5	10.738095238095237
6153.5	8.904761904761905
6195.5	6.357142857142857
6237.5	5.976190476190476
6279.5	4.9523809523809526
6321.5	6.333333333333333
6363.5	7.214285714285714
6405.5	5.190476190476191
6447.5	5.809523809523809
6489.5	11.666666666666666
6531.5	9.047619047619047
6573.5	9.261904761904763
6615.5	7.261904761904762
6657.5	4.071428571428571
6699.5	5.190476190476191
6741.5	3.357142857142857
6783.5	7.619047619047619
6825.5	9.0
6867.5	10.19047619047619
6909.5	7.0476190476190474
6951.5	8.595238095238095
6993.5	9.333333333333334
7035.5	8.238095238095237
7077.5	6.833333333333333
7119.5	10.857142857142858
7161.5	8.761904761904763
7203.5	9.928571428571429
7245.5	6.976190476190476
7287.5	7.738095238095238
7329.5	7.190476190476191
7371.5	3.0476190476190474
7413.5	7.619047619047619
7455.5	10.0
7497.5	8.785714285714286
7539.5	5.928571428571429
7581.5	4.309523809523809
7623.5	2.8095238095238093
7665.5	5.714285714285714
7707.5	9.619047619047619
7749.5	8.428571428571429
7791.5	8.857142857142858
7833.5	6.785714285714286
7875.5	7.380952380952381
7917.5	5.166666666666667
7959.5	14.785714285714286
8001.5	5.523809523809524
8043.5	5.428571428571429
8085.5	5.833333333333333
8127.5	12.071428571428571
8169.5	8.642857142857142
8211.5	11.30952380952381
8253.5	4.857142857142857
8295.5	5.285714285714286
8337.5	4.4523809523809526
8379.5	5.285714285714286
8421.5	11.523809523809524
8463.5	8.476190476190476
8505.5	9.880952380952381
8547.5	4.214285714285714
8589.5	5.071428571428571
8631.5	5.238095238095238
8673.5	5.761904761904762
8715.5	9.214285714285714
8757.5	12.476190476190476
8799.5	6.809523809523809
8841.5	4.023809523809524
8883.5	10.357142857142858
8925.5	7.785714285714286
8967.5	3.4761904761904763
9009.5	3.6904761904761907
9051.5	4.809523809523809
9093.5	6.142857142857143
9135.5	7.690476190476191
9177.5	9.166666666666666
9219.5	8.547619047619047
9261.5	7.380952380952381
9303.5	7.571428571428571
9345.5	5.214285714285714
9387.5	5.214285714285714
9429.5	3.0
9471.5	3.8333333333333335
9513.5	10.571428571428571
9555.5	8.833333333333334
9597.5	9.333333333333334
9639.5	7.285714285714286
9681.5	6.476190476190476
9723.5	7.4523809523809526
9765.5	5.642857142857143
9807.5	5.690476190476191
9849.5	9.928571428571429
9891.5	15.047619047619047
9933.5	11.023809523809524
9975.5	4.523809523809524
10017.5	7.380952380952381
10059.5	8.5
10101.5	4.738095238095238
10143.5	2.5476190476190474
10185.5	6.142857142857143
10227.5	7.928571428571429
10269.5	10.047619047619047
10311.5	7.714285714285714
10353.5	7.404761904761905
10395.5	3.4523809523809526
10437.5	5.142857142857143
10479.5	9.095238095238095
10521.5	8.452380952380953
10563.5	9.285714285714286
10605.5	6.571428571428571
10647.5	8.738095238095237
10689.5	4.9523809523809526
10731.5	7.0
10773.5	5.857142857142857
10815.5	6.904761904761905
10857.5	4.904761904761905
10899.5	9.380952380952381
10941.5	11.904761904761905
10983.5	8.404761904761905
11025.5	9.071428571428571
11067.5	8.619047619047619
11109.5	6.0
11151.5	6.571428571428571
11193.5	7.976190476190476
11235.5	5.595238095238095
11277.5	5.666666666666667
11319.5	6.285714285714286
11361.5	10.285714285714286
11403.5	6.738095238095238
11445.5	6.404761904761905
11487.5	5.904761904761905
11529.5	6.214285714285714
11571.5	9.619047619047619
11613.5	10.571428571428571
11655.5	7.428571428571429
11697.5	11.976190476190476
11739.5	6.857142857142857
11781.5	7.666666666666667
11823.5	8.095238095238095
11865.5	7.190476190476191
11907.5	9.095238095238095
11949.5	8.214285714285714
11991.5	7.809523809523809
12033.5	15.547619047619047
12075.5	10.642857142857142
12117.5	9.928571428571429
12159.5	7.476190476190476
12201.5	4.761904761904762
12243.5	3.8333333333333335
12285.5	1.1904761904761905
12327.5	4.428571428571429
12369.5	6.428571428571429
12411.5	5.238095238095238
12453.5	8.285714285714286
12495.5	9.904761904761905
12537.5	8.023809523809524
12579.5	6.0476190476190474
12621.5	7.761904761904762
12663.5	10.619047619047619
12705.5	8.023809523809524
12747.5	7.214285714285714
12789.5	6.261904761904762
12831.5	8.80952380952381
12873.5	8.857142857142858
12915.5	6.357142857142857
12957.5	7.738095238095238
12999.5	3.5476190476190474
13041.5	4.595238095238095
13083.5	6.714285714285714
13125.5	3.261904761904762
13167.5	12.166666666666666
13209.5	3.5714285714285716
13251.5	7.595238095238095
13293.5	14.571428571428571
13335.5	6.119047619047619
13377.5	4.166666666666667
13419.5	6.309523809523809
13461.5	1.619047619047619
13503.5	3.0
13545.5	5.595238095238095
13587.5	7.523809523809524
13629.5	5.357142857142857
13671.5	5.571428571428571
13713.5	7.214285714285714
13755.5	6.976190476190476
13797.5	5.285714285714286
13839.5	8.119047619047619
13881.5	8.452380952380953
13923.5	3.2857142857142856
13965.5	8.0
14007.5	6.880952380952381
14049.5	9.357142857142858
14091.5	12.5
14133.5	12.285714285714286
14175.5	13.595238095238095
14217.5	6.904761904761905
14259.5	9.404761904761905
14301.5	9.547619047619047
14343.5	4.642857142857143
14385.5	5.690476190476191
14427.5	9.714285714285714
14469.5	9.857142857142858
14511.5	4.4523809523809526
14553.5	9.642857142857142
14595.5	7.833333333333333
14637.5	2.5476190476190474
14679.5	5.476190476190476
14721.5	7.857142857142857
14763.5	9.404761904761905
14805.5	8.595238095238095
14847.5	8.19047619047619
14889.5	6.285714285714286
14931.5	7.142857142857143
14973.5	4.595238095238095
15015.5	6.523809523809524
15057.5	3.0
15099.5	6.214285714285714
15141.5	9.357142857142858
15183.5	7.857142857142857
15225.5	7.738095238095238
15267.5	12.452380952380953
15309.5	12.404761904761905
15351.5	5.690476190476191
15393.5	13.023809523809524
15435.5	10.5
15477.5	9.547619047619047
15519.5	7.9523809523809526
15561.5	11.071428571428571
15603.5	4.571428571428571
15645.5	12.642857142857142
15687.5	9.476190476190476
15729.5	3.6666666666666665
15771.5	2.7857142857142856
15813.5	5.404761904761905
15855.5	5.976190476190476
15897.5	7.214285714285714
15939.5	3.8095238095238093
15981.5	3.5238095238095237
16023.5	4.071428571428571
16065.5	5.404761904761905
16107.5	2.0238095238095237
16149.5	0.0
16191.5	0.0
16233.5	0.0
16275.5	0.0
16317.5	0.0
16359.5	0.4523809523809524
16401.5	3.9523809523809526
16443.5	7.023809523809524
16485.5	5.5476190476190474
16527.5	11.333333333333334
16569.5	8.357142857142858
16611.5	6.0476190476190474
16646.5	3.2142857142857144
